NO,SMILES,y_true,temp,elem,mol,SMILES_Kmeans,Bemis_Murcko
588,*c1ccc(C(c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)c2cccc3ccccc23)cc1,341,0.72864217,0.5405714,0.53863376,0.5811729,0.54348356
589,*c1c(C)cc(C(c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)c2cccc3ccccc23)cc1C,387,1.0832756,1.1662853,0.8887385,1.1855062,1.1975772
590,*c1c(C(C)C)cc(C(c2cc(C(C)C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C(C)C)c2)c2cccc3ccccc23)cc1C(C)C,339,0.47640032,0.25842795,0.41710585,0.4565266,0.25983575
591,*c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)c2cccc3ccccc23)cc1,322,0.36016822,0.2314339,0.2745615,0.2001036,0.2350133
592,*c1c(C)cc(C(c2cc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)c2cccc3ccccc23)cc1C,343,0.6753226,0.6894689,0.5502631,0.68377674,0.6090282
593,*c1c(C(C)C)cc(C(c2cc(C(C)C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C(C)C)c2)c2cccc3ccccc23)cc1C(C)C,294,-0.18660063,-0.03814812,-0.17298749,-0.10572783,-0.3208446
595,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5c(C(F)(F)F)cc(*)cc5C(F)(F)F)cc3)C4=O)cc2C1=O,348,0.8454725,0.18121547,-0.014536824,0.77318543,0.8420237
596,*c1cc(C(F)(F)F)c(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)c(C(F)(F)F)c1,310,0.16434014,0.3244238,0.082750805,0.20321639,0.20625815
597,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5c(C(F)(F)F)cc(*)cc5C(F)(F)F)cc3)C4=O)cc2C1=O,302,0.070566155,0.17923224,-0.08413981,0.1483541,0.11214587
598,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(Oc5c(C(F)(F)F)cc(*)cc5C(F)(F)F)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,317,0.3113238,0.33382913,0.1262005,0.1881306,0.2327643
599,*c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)cc2)cc1,272,-0.14180815,0.12751114,-0.27868348,-0.17548077,-0.013095487
600,*c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,296,0.3406652,0.0292192,-0.13398954,0.024322271,0.010514312
601,*c1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)cc2C(C)(C)C)cc1,298,0.011438109,0.100997694,-0.32565317,-0.20515564,-0.18125881
602,*c1ccc(Oc2cc(C(=O)OCCCCCCCCCCCC)c(Oc3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)cc2C(=O)OCCCCCCCCCCCC)cc1,132,-2.8126187,-3.316656,-3.4170768,-3.300629,-3.7166822
603,*c1ccc(Oc2cc(-c3ccccc3)c(Oc3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)cc2-c2ccccc2)cc1,302,0.11146615,0.14374849,-0.043844033,-0.043871596,0.07261313
604,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(*)cc3Cl)C4=O)cc2C1=O,285,-0.27558547,-0.07885036,-0.3254775,-0.059949607,-0.17761147
605,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(*)cc3Cl)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,320,0.3817516,0.655566,0.18571791,0.3128348,0.9655
606,*c1ccc(Oc2ccc(N3C(=O)c4cccc(-c5ccc6c(c5)C(=O)N(*)C6=O)c4C3=O)cc2)cc1,300.6064879,0.019141547,0.2659413,-0.0784972,0.19551523,0.2815022
607,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccc(Oc7ccc(*)cn7)cc6)cc5)nc3)C4=O)cc2C1=O,223,-1.0340902,-1.2016989,-1.2989726,-1.506051,-1.3309679
608,*N1C(=O)c2ccc(C(O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccc(Oc7ccc(*)cn7)cc6)cc5)nc3)C4=O)cc2C1=O,237,-0.99581766,-1.1556834,-1.1320482,-1.1073229,-1.1022884
609,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccc(Oc7ccc(*)cn7)cc6)cc5)nc3)C4=O)cc2C1=O,236,-1.002074,-1.018209,-1.1211393,-1.2019511,-1.0449939
610,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccc(Oc7ccc(*)cn7)cc6)cc5)nc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,258,-0.6728016,-0.8339666,-0.78352505,-0.97445005,-0.75443745
611,*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cn4)cc3)cc2)nc1,309,0.13015234,0.32674766,0.10521438,0.16883278,0.21164174
613,*N1C(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc6c(c5)C(=O)N(c5cc(*)c(C)cc5C)C6=O)cc4)cc3)cc2C1=O,265,-0.56165016,-0.48963252,-0.6654388,-0.8061727,-0.61596483
614,*N1C(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc6c(c5)C(=O)N(c5cc(*)c(C(C)C)cc5C(C)C)C6=O)cc4)cc3)cc2C1=O,261,-0.65503985,-0.6602985,-0.72863567,-0.9132746,-0.7300559
615,*N1C(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc6c(c5)C(=O)N(c5c(C)cc(C)c(*)c5C)C6=O)cc4)cc3)cc2C1=O,284,-0.33335137,-0.5240299,-0.198425,-0.2494553,-0.24560772
616,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5c(-c6ccc(C(F)(F)F)cc6)cc(S(=O)(=O)c6cc(-c7ccc(C(F)(F)F)cc7)c(Oc7ccc(*)cc7)c(-c7ccc(C(F)(F)F)cc7)c6)cc5-c5ccc(C(F)(F)F)cc5)cc3)C4=O)cc2C1=O,281,-0.4181358,-0.6885117,-0.46167004,-0.53010863,-0.6369685
617,*N1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5c(-c6ccc(C(F)(F)F)cc6)cc(S(=O)(=O)c6cc(-c7ccc(C(F)(F)F)cc7)c(Oc7ccc(*)cc7)c(-c7ccc(C(F)(F)F)cc7)c6)cc5-c5ccc(C(F)(F)F)cc5)cc3)C4=O)cc2C1=O,265,-0.5430169,-0.62032574,-0.6684209,-0.5495841,-0.76800084
618,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5c(-c6ccc(C(F)(F)F)cc6)cc(S(=O)(=O)c6cc(-c7ccc(C(F)(F)F)cc7)c(Oc7ccc(*)cc7)c(-c7ccc(C(F)(F)F)cc7)c6)cc5-c5ccc(C(F)(F)F)cc5)cc3)C4=O)cc2C1=O,259,-0.63665587,-0.8389809,-0.81129384,-0.8462526,-0.9464025
623,*N1C(=O)C2C(C1=O)C1C(=O)N(c3ccc(Oc4ccc(-c5nc(-c6ccccc6)[nH]c5-c5ccc(Oc6ccc(*)cc6C(F)(F)F)cc5)cc4)c(C(F)(F)F)c3)C(=O)C21,301.4732836,-0.10075146,-0.14922228,-0.23317873,-0.12355111,-0.12782703
624,*n1c(=O)c2cc3c(=O)n(-c4ccc(Oc5ccc(-c6nc(-c7ccccc7)[nH]c6-c6ccc(Oc7ccc(*)cc7C(F)(F)F)cc6)cc5)c(C(F)(F)F)c4)c(=O)c3cc2c1=O,297.1393051,-0.11248951,-0.18271491,-0.20068935,-0.13246515,-0.20032002
625,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(-c6nc(-c7ccccc7)[nH]c6-c6ccc(Oc7ccc(*)cc7C(F)(F)F)cc6)cc5)c(C(F)(F)F)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,277.2030037,-0.46901518,-0.3947798,-0.5615125,-0.18272945,-0.552305
626,*N1C(=O)C2C(C1=O)C1C(=O)N(c3ccc(Oc4ccc(-c5nc(-c6ccc(C)cc6)[nH]c5-c5ccc(Oc6ccc(*)cc6C(F)(F)F)cc5)cc4)c(C(F)(F)F)c3)C(=O)C21,280.6701865,-0.2884812,-0.17346191,-0.33274636,-0.3255881,-0.24219804
627,*n1c(=O)c2cc3c(=O)n(-c4ccc(Oc5ccc(-c6nc(-c7ccc(C)cc7)[nH]c6-c6ccc(Oc7ccc(*)cc7C(F)(F)F)cc6)cc5)c(C(F)(F)F)c4)c(=O)c3cc2c1=O,288.4713479,-0.28820154,-0.30713665,-0.32529938,-0.22948313,-0.31569183
628,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(-c6nc(-c7ccc(C)cc7)[nH]c6-c6ccc(Oc7ccc(*)cc7C(F)(F)F)cc6)cc5)c(C(F)(F)F)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,275.4694123,-0.42446217,-0.24451557,-0.4637707,-0.18439153,-0.5131356
629,*c1ccc(Oc2ccc(-c3[nH]c(-c4ccc(C(F)(F)F)cc4)nc3-c3ccc(Oc4ccc(N5C(=O)C6C7C(=O)N(*)C(=O)C7C6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,299.7396922,-0.045272723,-0.12352038,-0.09940484,-0.055633634,-0.08641653
630,*c1ccc(Oc2ccc(-c3[nH]c(-c4ccc(C(F)(F)F)cc4)nc3-c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,300.6064879,-0.0810741,-0.1943534,-0.16753304,-0.07512243,-0.1368697
631,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(-c6nc(-c7ccc(C(F)(F)F)cc7)[nH]c6-c6ccc(Oc7ccc(*)cc7C(F)(F)F)cc6)cc5)c(C(F)(F)F)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,281.5369822,-0.46324325,-0.31901768,-0.5412873,-0.11932997,-0.5204482
634,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(Sc5ccc(*)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,243,-0.98092,-0.2876251,-0.9929988,-0.9470135,-0.76728
635,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc([Se]c5ccc(*)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,218,0.12532702,0.62236786,0.17918357,0.6493629,0.58321977
636,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc([Se]c5ccc(*)c(C(F)(F)F)c5)cc3C(F)(F)F)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,245,-0.8247697,-0.30383962,-0.944789,-0.9038802,-0.86438084
637,*c1c(OC)cc(OCCCOc2cc(OC)c(C3CC(=O)N(c4ccc(Cc5ccc(N6C(=O)CC(*)C6=O)cc5)cc4)C3=O)c(OC)c2)cc1OC,185,-1.8727669,-1.9791807,-1.5493165,-2.2001257,-2.160106
638,*C1CC(=O)N(c2c(C)cc(Cc3cc(C)c(N4C(=O)CC(c5c(OC)cc(OCCCOc6cc(OC)c(*)c(OC)c6)cc5OC)C4=O)c(CC)c3)cc2CC)C1=O,192,-1.8464793,-2.2585883,-1.936208,-2.3277645,-2.2048657
639,*c1c(OC)cc(OCCCOc2cc(OC)c(C3CC(=O)N(c4ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc(N8C(=O)CC(*)C8=O)cc7)cc6)cc5)cc4)C3=O)c(OC)c2)cc1OC,183,-1.9869471,-1.9808685,-2.2663906,-2.5402722,-2.3944776
640,*C1CC(=O)N(c2c(C)cc(Cc3cc(C)c(N4C(=O)CC(c5c(OC)cc(Oc6cc(OC)c(*)c(OC)c6)cc5OC)C4=O)c(CC)c3)cc2CC)C1=O,227,-1.1829215,-1.6738392,-1.4474039,-1.5947526,-1.5726417
648,*N1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C(c6ccccc6)(c6ccc(Oc7ccc(*)cc7)cc6)C(F)(F)F)cc5)cc3)C4=O)cc2C1=O,352,0.7572967,0.35307926,0.60607785,0.60185325,0.5138801
649,*N1C(=O)c2ccc(C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)(c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccc(*)cc6C(F)(F)F)cc5)c(C(F)(F)F)c3)C4=O)C(F)(F)F)cc2C1=O,349,0.7609845,-0.035808697,0.6225964,0.50663877,0.37555936
667,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(N(c5ccc(*)cc5)c5ccc(-c6ccc(/C=C(\c7ccccc7)c7ccc(-c8ccc(C(F)(F)F)cc8)cc7)cc6)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,277,-0.38534278,-0.6260351,-0.38924322,-0.4556119,-0.53980106
670,*N1C(=O)C2CCC(C3CCC4C(=O)N(c5ccc(Oc6ccc(C(C7=C=C=C(Oc8ccc(*)cc8)C=C7)(C(F)(F)F)C(F)(F)F)cc6)cc5)C(=O)C4C3)CC2C1=O,220,-1.2872311,-1.1765554,-1.4784098,-0.6555232,-1.326485
679,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(-c6ccc(Oc7ccc(*)cc7C(F)(F)F)cc6)cc5)c(C(F)(F)F)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,260,-0.7577363,-0.395311,-0.8334589,-0.80099857,-0.63467455
680,*N1C(=O)C2C(C1=O)C1C(=O)N(C3=CC=C(Oc4cc(C(C)(C)C)c(Oc5ccc(*)cc5)c(C(C)(C)C)c4)CC3)C(=O)C21,350,0.27549237,0.79672974,0.05933462,0.449752,0.10680039
681,*c1ccc(-c2cc(C(C)(C)C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c(C(C)(C)C)c2)c(Cl)c1,370,1.1088092,1.17997,0.9054824,0.9893801,1.0534357
682,*c1ccc(C2(c3ccc(N4C(=O)c5ccc(C(C)(C)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c3cc(O[Si](C)(C)C(C)(C)C)ccc3-c3ccc(O[Si](C)(C)C(C)(C)C)cc32)cc1,302.1,-0.063264005,-0.096173115,-0.18423812,-0.14239854,-0.14506154
683,*c1c(C)cc(C2(c3cc(C)c(N4C(=O)c5ccc(C(C)(C)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)c(C)c3)c3cc(O[Si](C)(C)C(C)(C)C)ccc3-c3ccc(O[Si](C)(C)C(C)(C)C)cc32)cc1C,311.6,0.12788147,0.10349874,0.025207207,0.0889894,-0.10184488
684,*c1ccc(C2(c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c3cc(O[Si](C)(C)C(C)(C)C)ccc3-c3ccc(O[Si](C)(C)C(C)(C)C)cc32)cc1,296.5,-0.13890669,-0.4325555,-0.17517683,-0.30970374,-0.30276015
685,*c1c(C)cc(C2(c3cc(C)c(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)c(C)c3)c3cc(O[Si](C)(C)C(C)(C)C)ccc3-c3ccc(O[Si](C)(C)C(C)(C)C)cc32)cc1C,322.4,0.15536019,-0.052820936,0.18268004,0.10980861,0.0749401
686,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(C3CCC(*)CC3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,360,0.11883769,0.5839194,0.27143842,0.13783427,0.12386951
691,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(C#Cc5ccc(*)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,420,1.8847784,0.18595153,1.6807529,1.9630995,0.39846787
697,*c1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,313,0.2054789,-0.108579464,0.07810601,0.36693758,0.31215927
706,*N1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2C1=O,205,-0.6585673,-0.58713174,-0.40754533,-0.8234735,-0.6591391
716,*N1C(=O)c2ccc(C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)(c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(*)cc5)cc3)C4=O)C(F)(F)F)cc2C1=O,283.6,-0.36892468,-0.19838011,-0.576865,-0.6502656,-0.4944389
717,*N1C(=O)c2ccc(C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)(c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccc(*)cc6)cc5)cc3)C4=O)C(F)(F)F)cc2C1=O,259.5,-0.64513886,-0.41645178,-0.7751148,-0.88297397,-0.81509084
718,*N1C(=O)c2ccc(C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)(c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc(*)c5)cc3)C4=O)C(F)(F)F)cc2C1=O,257.7,-0.69369453,-0.5816522,-0.82965356,-0.84254104,-0.73437524
719,*N1C(=O)c2ccc(C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)(c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(-c6ccc(*)cc6C(F)(F)F)cc5)c(C(F)(F)F)c3)C4=O)C(F)(F)F)cc2C1=O,245.8,0.30684203,-0.14198732,0.09862656,0.16466293,0.35943267
720,*N1C(=O)c2ccc(Oc3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(C57CC8C9CC%10(*)CC8C(C5)C(C%10)C9C7)C6=O)cc4)cc3)cc2C1=O,295,-0.11079465,-0.008667387,-0.21078026,-0.08749033,-0.10717788
721,*N1C(=O)c2ccc(Oc3ccc(Oc4ccc5c(c4)C(=O)N(C46CC7C8CC9(*)CC7C(C4)C(C9)C8C6)C5=O)cc3)cc2C1=O,310,-0.000185512,0.3154657,0.030960254,0.18516631,-0.011239026
723,*C12CC3C4CC5(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)CC3C(C1)C(C5)C4C2,325,0.5206956,0.6612719,0.3213334,0.49023825,0.30778965
724,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(C35CC6C7CC8(*)CC6C(C3)C(C8)C7C5)C4=O)cc2C1=O,335,0.54044235,0.8681184,0.48925504,0.65972185,0.35176644
725,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(O[C@H]5CC[C@@](C)(COc6ccc(*)cc6C(F)(F)F)C5(C)C)c(C(F)(F)F)c3)C4=O)cc2C1=O,221,-1.2160009,-1.1622958,-1.1002127,-1.3812095,-0.41933447
727,*N1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(c3ccc(O[C@H]5CC[C@@](C)(COc6ccc(*)cc6C(F)(F)F)C5(C)C)c(C(F)(F)F)c3)C4=O)cc2C1=O,229,-1.2093341,-1.1992179,-1.2775526,-1.3522041,-0.10640578
728,*N1C(=O)c2ccc(C(=O)OC[C@H]3CC[C@@](C)(COC(=O)c4ccc5c(c4)C(=O)N(c4ccc(O[C@H]6CC[C@@](C)(COc7ccc(*)cc7C(F)(F)F)C6(C)C)c(C(F)(F)F)c4)C5=O)C3(C)C)cc2C1=O,197,-1.8232422,-1.9516777,-1.902333,-2.1165724,-0.9649653
732,*N1C(=O)c2ccc(C(=O)OC[C@H]3CC[C@@](C)(COC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(Oc7ccc(*)cc7)cc6)cc4)C5=O)C3(C)C)cc2C1=O,201,-0.8108258,-0.9285957,-0.9462017,-1.1525551,-0.3186038
733,*c1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,431,2.0415907,1.8433473,1.7909878,1.196192,1.8278992
734,*n1c(=O)c2cc3c(=O)n(-c4ccc(NC(=O)c5ccc(-c6ccc(C(=O)Nc7ccc(*)cc7)cc6)cc5)cc4)c(=O)c3cc2c1=O,419,2.041591,1.8433473,1.7909878,1.1961921,1.8278992
735,*c1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(*)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc2)cc1,387,1.2921395,1.0609715,0.81327665,1.378346,1.2264782
736,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)c5ccc(-c6ccc(C(=O)Nc7ccc(*)cc7)cc6)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,370,1.2921395,1.0609715,0.8132766,1.3783458,1.2264782
737,*N1C(=O)c2ccc(C(C)(C)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(c8ccc(C(=O)Nc%10ccc(-c%11ccc(NC(=O)c%12ccc(*)cc%12)cc%11)cc%10)cc8)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5C)c(C)c3)C4=O)cc2C1=O,385,1.3345762,1.2462165,0.93205744,1.2218369,1.3022337
738,*N1C(=O)c2ccc(C(C)(C)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(c8ccc(NC(=O)c%10ccc(-c%11ccc(C(=O)Nc%12ccc(*)cc%12)cc%11)cc%10)cc8)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5C)c(C)c3)C4=O)cc2C1=O,368,1.3345766,1.2462167,0.9320574,1.221837,1.3022336
739,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc(C(c6cccc(Oc7ccc(*)cc7)c6)(C(F)(F)F)C(F)(F)F)c5)cc3)C4=O)(c3c(F)c(F)c(F)c(F)c3F)C(F)(F)F)cc2C1=O,270,-0.51442164,-0.71822864,-0.64462346,-0.70551044,-0.76367277
740,*c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(*)C5=O)(c4c(F)c(F)c(F)c(F)c4F)C(F)(F)F)cc3C2=O)cc1,323,0.39861763,0.36794236,0.28338674,0.3989038,0.40341756
741,*c1ccc(-c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(c5c(F)c(F)c(F)c(F)c5F)C(F)(F)F)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,250,-0.6832835,-0.30389357,-0.88524973,0.41556394,-0.8319812
742,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(C(c5ccc(*)cc5)(C(F)(F)F)C(F)(F)F)cc3)C4=O)(c3c(F)c(F)c(F)c(F)c3F)C(F)(F)F)cc2C1=O,305,0.000683151,-0.048967965,-0.10267078,-0.0660198,-0.23634012
743,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(*)cc5)cc3)C4=O)(c3c(F)c(F)c(F)c(F)c3F)C(F)(F)F)cc2C1=O,291,-0.1265221,-0.3947761,-0.33490962,-0.0961731,-0.4720751
744,*c1ccc(N2Cc3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2)cc1,386,1.7703309,2.0966146,1.6434486,1.9820026,1.8349311
745,*c1ccc(-c2ccc(N3Cc4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3)cc2)cc1,395,1.8414347,1.9308182,1.6598377,1.655635,1.7714616
746,*c1ccc(-c2ccc(-c3ccc(N4Cc5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4)cc3)cc2)cc1,420,1.9965054,1.7714288,1.8792989,1.347909,1.761539
747,*c1ccc(-c2ccc(-c3ccc(-c4ccc(N5Cc6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5)cc4)cc3)cc2)cc1,442,2.1232154,1.6211869,2.0932548,1.1151941,1.8236985
748,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc5nc([C@H]6CC[C@H](c7nc8cc(*)ccc8o7)CC6)oc5c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,297,0.18081972,0.25769126,-0.08886862,0.14289653,0.18113251
749,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc5nc([C@H]6CC[C@@H](c7nc8cc(*)ccc8o7)CC6)oc5c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,298,0.07818816,0.052749135,-0.20210928,-0.04032532,-0.046020653
750,*N1C(=O)C2CC3C(=O)N(c4ccc5nc([C@H]6CC[C@H](c7nc8cc(*)ccc8o7)CC6)oc5c4)C(=O)C3CC2C1=O,332,0.7274022,0.5837459,0.473222,0.68212545,0.4438916
751,*N1C(=O)C2CC3C(=O)N(c4ccc5nc([C@H]6CC[C@@H](c7nc8cc(*)ccc8o7)CC6)oc5c4)C(=O)C3CC2C1=O,324,0.60385835,0.40546775,0.33528847,0.51977277,0.3039389
752,*c1ccc2oc([C@H]3CC[C@H](c4nc5ccc(N6C(=O)C7C8C(=O)N(*)C(=O)C8C7C6=O)cc5o4)CC3)nc2c1,404,1.8747394,1.8013244,1.7547497,1.8847479,1.8067325
753,*c1ccc2oc([C@H]3CC[C@@H](c4nc5ccc(N6C(=O)C7C8C(=O)N(*)C(=O)C8C7C6=O)cc5o4)CC3)nc2c1,400,1.7490412,1.6676822,1.5949244,1.7297682,1.652212
754,*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc5oc(-c6nc7cc(*)ccc7o6)nc5c3)C4=O)cc2C1=O,395,1.6007305,1.4756652,1.3912894,1.5714939,1.4824783
755,*N1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(c3ccc5oc(-c6nc7cc(*)ccc7o6)nc5c3)C4=O)cc2C1=O,388,1.5180165,1.7587752,1.016798,1.5021393,1.5513766
